job_id,job_title,company_name,location,skills_required,experience_raw,work_mode,company_rating,job_url
7113,Senior Data Analyst,Jones Lang LaSalle (JLL),Mumbai,data analysis change management data management project management analytical consulting regression analysis investment management,3-8 Yrs,On-site,4.1,https://www.naukri.com/job-listings-senior-data-analyst-jones-lang-lasalle-mumbai-3-to-8-years-180526505757
7115,Celonis Consultant - Sr.Data Analyst,Saint Gobain,"Navi Mumbai, Mumbai (All Areas)",celonis ocpm process mining data mining data consulting process,5-10 Yrs,On-site,3.8,https://www.naukri.com/job-listings-celonis-consultant-sr-data-analyst-saint-gobain-navi-mumbai-mumbai-all-areas-5-to-10-years-270526018560
7116,Data Analysis Professional,Ace Digital Infotech,Mumbai,metadata python data analysis data management configuration data mining business analysis data warehousing,3-8 Yrs,On-site,2.9,https://www.naukri.com/job-listings-data-analysis-professional-acedigital-infotech-mumbai-3-to-8-years-140525501800
7117,Senior Executive / Executive Data Analyst,A client of L K Saddi Associates,Mumbai(Andheri),power bi dax queries excel azure bi python data story telling data interpretation advanced excel,3-5 Yrs,On-site,3.6,https://www.naukri.com/job-listings-senior-executive-executive-data-analyst-l-k-saddi-associates-mumbai-3-to-5-years-190226025004
7118,Lead Data Analyst,Tech Mahindra,"Mumbai Suburban, Mumbai (All Areas)(Malad)",sql python bi bi tools .net data analytics web development wbi,1-6 Yrs,On-site,3.3,https://www.naukri.com/job-listings-lead-data-analyst-tech-mahindra-mumbai-suburban-mumbai-all-areas-1-to-6-years-110526014778
7119,Senior Data Analyst,Premium,Mumbai,bigquery marketing analytics python google ads power bi arima gcp time series,2-6 Yrs,On-site,3.6,https://www.naukri.com/job-listings-senior-data-analyst-mumbai-2-to-6-years-040626030268
7120,Senior Data Analyst,Careerist Management Consultants,Navi Mumbai,data analytics etl pipelines data analysis data visualization data reporting senior etl pipeline,3-8 Yrs,On-site,3.6,https://www.naukri.com/job-listings-senior-data-analyst-careerist-management-consultants-navi-mumbai-3-to-8-years-140526031908
7121,Data Analyst II - Survey Programming,Nielsen Sports,Mumbai,computer science manager quality assurance xml analytical agile workflow data structures troubleshooting,3-8 Yrs,On-site,3.8,https://www.naukri.com/job-listings-data-analyst-ii-survey-programming-nielsen-sports-mumbai-3-to-8-years-300326500136
7122,Associate - Transformation and Data Analysis,JPMorgan Chase Bank,Mumbai,data analysis automation analytical litigation financial planning data quality business intelligence rfp,5-10 Yrs,On-site,3.8,https://www.naukri.com/job-listings-associate-transformation-and-data-analysis-jp-morgan-and-chase-mumbai-5-to-10-years-020626501564
7123,Senior Data Analyst,Times World Information Technology,"Mumbai, Kolkata, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",data analysis data management information security analytical mysql data collection market research business intelligence,5-10 Yrs,On-site,3.6,https://www.naukri.com/job-listings-senior-data-analyst-times-world-information-technology-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-5-to-10-years-220525503708
7124,Senior Data Analyst,Sia Partners,Mumbai,computer science performance tuning version control schema data integrity business intelligence microsoft analytics,5-8 Yrs,On-site,4.6,https://www.naukri.com/job-listings-senior-data-analyst-sia-partners-mumbai-5-to-8-years-030626502617
7125,"Data Business Analyst - Business Analyst (Finance,Risk)",Photon,"Mumbai, Kolkata, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",business process loans financial reporting data management gap analysis ifrs risk management operations,5-10 Yrs,On-site,4.1,https://www.naukri.com/job-listings-data-business-analyst-business-analyst-finance-risk-photon-infotech-p-ltd-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-5-to-10-years-310525501997
7126,Senior Data Analyst- Technical Lead,Comviva Technology,Mumbai,data analysis team management qlik sense agile project delivery stakeholder management information technology sql,4-5 Yrs,On-site,2.8,https://www.naukri.com/job-listings-senior-data-analyst-technical-lead-comviva-technologies-limited-mumbai-4-to-5-years-311225501802
7127,Senior Analyst –Master Data Management,Trafigura,Mumbai,data validation data quality management master data management sql data extraction xml json etl,0-5 Yrs,On-site,3.2,https://www.naukri.com/job-listings-senior-analyst-master-data-management-trafigura-mumbai-0-to-5-years-030626028968
7128,HR Data Analyst,DMart,Mumbai,advanced excel macros report generation trend analysis dashboards data analysis trend generation,2-5 Yrs,On-site,3.9,https://www.naukri.com/job-listings-hr-data-analyst-dmart-mumbai-2-to-5-years-260526025176
7129,Analyst-CRDC-Credit Risk Data Control,Morgan Stanley,Mumbai,derivatives frm options ce futures irs risk management fx,0-2 Yrs,On-site,3.6,https://www.naukri.com/job-listings-analyst-crdc-credit-risk-data-control-morgan-stanley-mumbai-0-to-2-years-120526006111
7130,"Sr. Data Analyst, Payments",Circle Internet Tech,Mumbai,automation risk analytics analytical finance data analytics business banking financial services sql,8-13 Yrs,On-site,3.6,https://www.naukri.com/job-listings-sr-data-analyst-payments-circle-internet-financial-mumbai-8-to-13-years-230326502635
7131,Market Data - Business Analyst,Crisil,"Mumbai, Pune",procurement front office data analysis manager quality assurance data management process improvement reconciliation investment banking,4-8 Yrs,On-site,3.6,https://www.naukri.com/job-listings-market-data-business-analyst-crisil-mumbai-pune-4-to-8-years-290526505180
7132,Senior Researcher Data Analysis and Quality Assurance,Neerman,Mumbai,data analysis manager quality assurance quality assurance quality assurance data research analysis,2-5 Yrs,On-site,3.7,https://www.naukri.com/job-listings-senior-researcher-data-analysis-and-quality-assurance-neerman-mumbai-2-to-5-years-070725502430
7133,MIS Executive cum Data Analyst,Nano Mag Technologies,Mumbai,erp data analysis excel analytical process improvement vlookup data collection data integrity,2-5 Yrs,On-site,3.5,https://www.naukri.com/job-listings-mis-executive-data-analyst-nano-mag-technologies-mumbai-2-to-5-years-220925504390
7134,Sr. Data Analyst,Bharat Wire Ropes,Mumbai,data cleansing market analysis data analysis web analytics coding process improvement data mining sql,4-7 Yrs,On-site,3.6,https://www.naukri.com/job-listings-sr-data-analyst-bharat-wire-ropes-mumbai-4-to-7-years-130226505060
7135,Senior Data Analyst,Robosoft Technologies,Mumbai,gcp information security analytical machine learning senior data analyst e-commerce forecasting sql,5-10 Yrs,On-site,3.3,https://www.naukri.com/job-listings-senior-data-analyst-robosoft-technologies-pvt-ltd-mumbai-5-to-10-years-180526502442
7136,Senior Sales Data Governance Analyst,Russell Investments,Mumbai,automation data management sales operations analytical asset management business intelligence analytics financial services,0-4 Yrs,On-site,3.6,https://www.naukri.com/job-listings-senior-sales-data-governance-analyst-russell-investments-mumbai-0-to-4-years-170426501877
7137,Senior Data Analyst,Certifyos,Mumbai,healthcare operations senior data analyst credentialing workflow licensing forecasting operations analytics,5-7 Yrs,On-site,2.9,https://www.naukri.com/job-listings-senior-data-analyst-certifyos-mumbai-5-to-7-years-290126511076
7138,Sr. Data Analyst,Cloud Counselage,Mumbai,computer science data cleansing data analysis machine learning predictive modeling regression analysis business intelligence sql,4-7 Yrs,On-site,4.4,https://www.naukri.com/job-listings-sr-data-analyst-cloud-counselage-pvt-ltd-mumbai-4-to-7-years-301225508203
7139,Senior Data Analyst,Logic Planet,Mumbai,architect senior data analyst query power bi deployment scrum unit testing user acceptance testing,6-8 Yrs,On-site,2.8,https://www.naukri.com/job-listings-senior-data-analyst-logicplanet-it-services-mumbai-6-to-8-years-200226505083
7140,Senior Data Analyst,Route Mobile (RML),Mumbai,database maintenance python data analysis modeling sas documentation problem solving process improvement,1-5 Yrs,On-site,3.4,https://www.naukri.com/job-listings-senior-data-analyst-routesms-solutions-ltd-mumbai-1-to-5-years-250526503355
7141,Product Marketing Data Analyst,Beckman Coulter,"Mumbai, Nagpur, Thane, Nashik, Pune, Aurangabad",supply chain computer science sap analytical data collection life sciences customer service data mining,3-7 Yrs,On-site,3.4,https://www.naukri.com/job-listings-product-marketing-data-analyst-beckman-coulter-india-pvt-ltd-mumbai-nagpur-thane-nashik-pune-aurangabad-3-to-7-years-210526505324
7142,MIS/Data Entry Analyst,TD Synnex,Mumbai,administration office equipment mis diversity and inclusion equity office administration genetics hr,0-4 Yrs,On-site,3.8,https://www.naukri.com/job-listings-mis-data-entry-analyst-td-synnex-mumbai-0-to-4-years-170725503956
7143,Technical Data Analyst,Clearwater Analytics,Mumbai,computer science data analysis data management project management analytical data analyst data quality data mining,5-10 Yrs,On-site,2.6,https://www.naukri.com/job-listings-technical-data-analyst-clear-water-analytics-mumbai-5-to-10-years-040626500384
7144,Data Analysis Consultant,Great Place to Work,Hybrid - Mumbai(Lower Parel),statistical data analysis presentation skills excel power bi research analysis cxo level engagement data analysis market research,6-9 Yrs,Hybrid,3.6,https://www.naukri.com/job-listings-data-analysis-consultant-great-place-to-work-mumbai-6-to-9-years-030626016654
7145,Data Analyst For Product Control Onsite,Aranca,Mumbai,structured products mis reconciliation market risk product control german analytics murex,3-5 Yrs,On-site,3.4,https://www.naukri.com/job-listings-data-analyst-for-product-control-onsite-aranca-mumbai-3-to-5-years-070126500710
7146,Executive Assistant cum Data Analyst,DSRP Enterprises,Navi Mumbai,executive assistant ea data analytics secretarial activities data analysis data analytics executive support,3-5 Yrs,On-site,3.6,https://www.naukri.com/job-listings-executive-assistant-data-analyst-dsrp-enterprises-navi-mumbai-3-to-5-years-020626025677
7147,Big Data Analyst,Ceresight,"Mumbai, Kolkata, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",computer science nosql cassandra database management data processing big data analyst mongodb couchdb,3-8 Yrs,On-site,3.6,https://www.naukri.com/job-listings-big-data-analyst-ceresight-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-3-to-8-years-270519502384
7148,Clinical Data Svs Sr Analyst,Accenture,Mumbai,compliance sas data collection pharmacovigilance research clinical trials data integration life sciences,5-8 Yrs,On-site,3.7,https://www.naukri.com/job-listings-clinical-data-svs-sr-analyst-accenture-solutions-pvt-ltd-mumbai-5-to-8-years-040626919045
7149,Spanish Language Specialist | Data Analyst,Other MNC,Mumbai,b2 linguistics spanish spanish translation localization translation transcription interpretation,1-6 Yrs,On-site,3.6,https://www.naukri.com/job-listings-spanish-language-specialist-data-analyst-navayuga-consultancy-mumbai-1-to-6-years-080626029703
7150,Hr Data Analyst,Tekskills India,Navi Mumbai,hro payroll uk payroll hr ops hrsd uk ops data,2-7 Yrs,On-site,3.6,https://www.naukri.com/job-listings-hr-data-analyst-tekskills-navi-mumbai-2-to-7-years-290526921802
7151,Hr Data Analyst,Tekskills India,Mumbai,hro payroll uk payroll hr ops hrsd uk ops data,2-7 Yrs,On-site,3.6,https://www.naukri.com/job-listings-hr-data-analyst-tekskills-mumbai-2-to-7-years-290526921806
7152,Hr Data Analyst,Tekskills India,Mumbai (All Areas),hro payroll uk payroll hr ops hrsd uk ops data,2-7 Yrs,On-site,3.6,https://www.naukri.com/job-listings-hr-data-analyst-tekskills-mumbai-all-areas-2-to-7-years-290526921801
7153,Customer Data Analyst,EUROPEAN MNC,"Hybrid - Mumbai (All Areas), New Delhi, Bengaluru",data reporting data research segment customer requirement data management ecovadis data collection advanced excel,3-8 Yrs,Hybrid,3.6,https://www.naukri.com/job-listings-customer-data-analyst-emergeus-staffing-solution-new-delhi-bengaluru-mumbai-all-areas-3-to-8-years-230526002576
7154,NTT DATA : Hiring : Senior KYC Compliance Analyst,"NTT DATA, Inc.","Mumbai, Chennai",investment banking kyc aml risk assessment cams due diligence fenergo senior,7-10 Yrs,On-site,3.9,https://www.naukri.com/job-listings-ntt-data-hiring-senior-kyc-compliance-analyst-ntt-data-inc-mumbai-chennai-7-to-10-years-010626002269
7155,Product Data Analyst,Yugabyte,Mumbai,product management product engineering query optimization db2 postgresql analytical open source analytics,1-4 Yrs,On-site,3.4,https://www.naukri.com/job-listings-product-data-analyst-yugabytedb-mumbai-1-to-4-years-130526500134
7156,Product Analyst/Data Analyst,Impact Guru,Mumbai,product analyst google analytics sas analytical business analytics data analyst spss analytics,1-4 Yrs,On-site,3.5,https://www.naukri.com/job-listings-product-analyst-data-analyst-impact-guru-mumbai-1-to-4-years-080224500658
7157,Research Associate Data Analysis and Quality Assurance,Neerman,Mumbai,data analysis manager quality assurance research associate quality assurance quality assurance data research,1-4 Yrs,On-site,3.7,https://www.naukri.com/job-listings-research-associate-data-analysis-and-quality-assurance-neerman-mumbai-1-to-4-years-070725502426
7158,Data Analyst - SquareOne Insights,Squareone Insights,Mumbai,data analysis sas report writing data collection packaging power bi html advanced excel,2-7 Yrs,On-site,3.9,https://www.naukri.com/job-listings-data-analyst-squareone-insights-squareone-insights-mumbai-2-to-7-years-040925502287
7159,"Data Analyst Research, Monitoring, and Evaluation",Arpan,Mumbai,python macros data analysis data management data analytics data validation data mining data research,1-6 Yrs,On-site,4.0,https://www.naukri.com/job-listings-data-analyst-research-monitoring-and-evaluation-arpan-mumbai-1-to-6-years-030226500898
7160,Data Analyst / Data Management Analyst_@BFSI,Net Connect Global,Hybrid - Mumbai (All Areas),data lineage data governance sql data stewardship data management data analysis metadata data mapping,4-8 Yrs,Hybrid,3.1,https://www.naukri.com/job-listings-data-analyst-data-management-analyst-bfsi-net-connect-global-mumbai-all-areas-4-to-8-years-090526008583
7161,"Data Analyst, Cross Reference",Global Industrial,Mumbai,product management supply chain computer science automation analytical machine learning data quality analytics,3-5 Yrs,On-site,3.7,https://www.naukri.com/job-listings-data-analyst-cross-reference-global-industrial-mumbai-3-to-5-years-200526504050
7162,AM- BLA Data Analyst,Securens Systems,Mumbai,data quality data analysis tools data analysis data systems design technical documentation data analyst quality,3-6 Yrs,On-site,3.9,https://www.naukri.com/job-listings-am-bla-data-analyst-securens-systems-pvt-ltd-mumbai-3-to-6-years-050226503574
7163,Data Analyst - Logistics Operations,Magenta Ev Solutions,Mumbai,data analysis data management machine learning data quality asset management business solutions analytics sql,8-10 Yrs,On-site,3.5,https://www.naukri.com/job-listings-data-analyst-logistics-operations-magenta-ev-mumbai-8-to-10-years-200226500045
7164,Data Analyst Team Lead,Cloud Counselage,Mumbai,computer science statistical programming data analysis machine learning data collection predictive modeling qlikview data mining,4-7 Yrs,On-site,4.4,https://www.naukri.com/job-listings-data-analyst-team-lead-cloud-counselage-pvt-ltd-mumbai-4-to-7-years-301225508010
7165,Pre Sales Data Analyst,Verdantis,Mumbai,data analysis sales rfi master data management presales data quality data analyst client interaction,2-7 Yrs,On-site,3.6,https://www.naukri.com/job-listings-pre-sales-data-analyst-verdantis-mumbai-2-to-7-years-300126501365
7166,Data Analyst (SAP Analytics Cloud),Expound Technivo,Mumbai,product quality change management sap cloud agile manager technology data analyst analytics,3-7 Yrs,On-site,4.3,https://www.naukri.com/job-listings-data-analyst-sap-analytics-cloud-expound-technivo-pvt-ltd-mumbai-3-to-7-years-280924502095
7167,"Data Eng, Mgmt & Governance Sr. Analyst",Accenture,Navi Mumbai,python data analytics data management data pipelines iac data engineering sql monitoring tools,5-8 Yrs,On-site,3.7,https://www.naukri.com/job-listings-data-eng-mgmt-governance-sr-analyst-accenture-solutions-pvt-ltd-navi-mumbai-5-to-8-years-250526921907
7168,Data Analyst Lead - Python / SQL / Advance Excel,Jero Technologies,"Mumbai, Pune, Delhi / NCR",data analyst python automation workflow automation issue resolution regression sprint process improvement,5-10 Yrs,On-site,3.6,https://www.naukri.com/job-listings-data-analyst-lead-python-sql-advance-excel-jero-technologies-mumbai-pune-delhi-ncr-5-to-10-years-220526924797
7169,Data Analyst (Power BI & Advanced Excel) | 2-4 Years,Millennium Organisation,Mumbai (All Areas),power bi dashboards power bi data analysis advanced excel power bi reports pivot table vlookup formulas,2-4 Yrs,On-site,4.3,https://www.naukri.com/job-listings-data-analyst-power-bi-advanced-excel-2-4-years-millennium-organisation-mumbai-all-areas-2-to-4-years-220526017849
7170,Data Analyst (Power BI & Advanced Excel) | 1-4 Years,Millennium Organisation,Mumbai (All Areas),power bi dashboards power bi advanced excel power bi reports pivot table vlookup data analysis formulas,1-4 Yrs,On-site,4.3,https://www.naukri.com/job-listings-data-analyst-power-bi-advanced-excel-1-4-years-millennium-organisation-mumbai-all-areas-1-to-4-years-090526004456
7171,"Analyst II, Global Financial Data Operations",Kroll,Mumbai,analytical skills financial statements data analysis consulting support services corporate finance analyst ii powerpoint,0-2 Yrs,On-site,3.4,https://www.naukri.com/job-listings-analyst-ii-global-financial-data-operations-kroll-associates-india-pvt-ltd-mumbai-0-to-2-years-300725500329
7172,Analyst (Data Operations),"Biltrax Const, Data Research Insight",Mumbai,hospitality construction manager quality assurance data management data collection client engagement healthcare data quality,0-1 Yrs,On-site,1.9,https://www.naukri.com/job-listings-analyst-data-operations-biltrax-const-data-research-insight-mumbai-0-to-1-years-190925502561
7173,Data Quality Analyst,Crisil,Mumbai,metadata data management data analysis data stewardship metadata management presentation skills power bi data quality management,6-10 Yrs,On-site,3.6,https://www.naukri.com/job-listings-data-quality-analyst-crisil-mumbai-6-to-10-years-090626024228
7174,Test Analyst (SDET) - Data Automation,Hexaware Technologies,Navi Mumbai,sql queries automation test management data processing test planning agile methodology data integrity test analyst,2-4 Yrs,On-site,3.4,https://www.naukri.com/job-listings-test-analyst-sdet-data-automation-hexaware-technologies-navi-mumbai-2-to-4-years-050626503577
7175,Senior Analyst - Financial Data Systems,Hersheys,Mumbai,business process erp automation sap erp sap journal entries external audit workflow,3-5 Yrs,On-site,4.0,https://www.naukri.com/job-listings-senior-analyst-financial-data-systems-the-hershey-company-mumbai-3-to-5-years-130526501913
7176,Senior Analyst Financial Data Systems Data and Reporting,Hersheys,Mumbai,business process enterprise reporting usage sap us gaap financial reporting senior analyst data reporting,3-5 Yrs,On-site,4.0,https://www.naukri.com/job-listings-senior-analyst-financial-data-systems-data-and-reporting-the-hershey-company-mumbai-3-to-5-years-110526501174
7177,Geospatial Physical Risk - AI Data Operations Analyst,MSCI Services,Mumbai,supply chain automation data analysis manager quality assurance operational excellence data management analytical recruitment,1-3 Yrs,On-site,3.6,https://www.naukri.com/job-listings-geospatial-physical-risk-ai-data-operations-analyst-msci-services-pvt-ltd-mumbai-1-to-3-years-120526502062
7178,"Senior Analyst, Data Operations",Russell Investments,Mumbai,global operations data analysis operational support operational risk data management bloomberg asset management financial services,5-10 Yrs,On-site,3.6,https://www.naukri.com/job-listings-senior-analyst-data-operations-russell-investments-mumbai-5-to-10-years-110526504574
7179,"Senior Analyst, Global Financial Data Operations",Kroll,Mumbai,analytical skills due diligence compliance process improvement consulting anti money laundering corporate finance risk management,3-6 Yrs,On-site,3.4,https://www.naukri.com/job-listings-senior-analyst-global-financial-data-operations-kroll-associates-india-pvt-ltd-mumbai-3-to-6-years-280725502394
7180,Sr Analyst (Data Science ),Aptia Group,Mumbai,career development analyst data science agile recruitment investment data sr,2-5 Yrs,On-site,2.7,https://www.naukri.com/job-listings-sr-analyst-data-science-aptia-group-mumbai-2-to-5-years-241224503056
7181,Analyst & Sr. Analyst| Data processing | Mumbai | Immediate Joiner,Hiring Squad,Mumbai(Goregaon East),excellent verbal and written communication skills mis data management client servicing advanced ms excel client coordination finance background processing,1-5 Yrs,On-site,3.6,https://www.naukri.com/job-listings-analyst-sr-analyst-data-processing-mumbai-immediate-joiner-hiring-squad-mumbai-1-to-5-years-220526015909
7182,Master Data Management Analyst,Trafigura,Mumbai,master data management sql informatica mdm senior master mdm etl master data data management,3-8 Yrs,On-site,3.2,https://www.naukri.com/job-listings-master-data-management-analyst-trafigura-mumbai-3-to-8-years-040626013552
7183,"Analyst, Data Operations",Russell Investments,Mumbai,global operations data analysis operational support operational risk data management bloomberg asset management financial services,3-5 Yrs,On-site,3.6,https://www.naukri.com/job-listings-analyst-data-operations-russell-investments-mumbai-3-to-5-years-090626501898
7184,Data Management - Analyst,Experian,"Mumbai, Kursela",data management business intelligence azure power bi tableau forecasting machine learning sql,2-5 Yrs,On-site,3.8,https://www.naukri.com/job-listings-data-management-analyst-experian-services-india-private-limited-mumbai-kursela-2-to-5-years-080626912983
7185,Data Operations Analyst,Yipitdata,"Mumbai, Kolkata, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",operations analyst data analysis data management machine learning market research medical insurance data mapping analytics,1-2 Yrs,On-site,3.8,https://www.naukri.com/job-listings-data-operations-analyst-yipitdata-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-1-to-2-years-120525501870
7186,"Analyst, Data Operations",Ares India,Mumbai,career development basic head business development process improvement data collection data quality operations digital transformation,2-5 Yrs,On-site,3.0,https://www.naukri.com/job-listings-analyst-data-operations-ares-india-mumbai-2-to-5-years-090626501150
7187,QA Analyst(Data QA),WebMD,Hybrid - Mumbai(Ghansoli),database testing dwh testing etl testing sql data warehouse testing manual testing etl etl automation,8-13 Yrs,Hybrid,3.2,https://www.naukri.com/job-listings-qa-analyst-data-qa-webmd-mumbai-8-to-13-years-050626025744
7188,Analyst Global Data Management,Colgate-Palmolive (India),Mumbai,master data erp project management python sap data analytics data management data analysis,2-5 Yrs,On-site,3.9,https://www.naukri.com/job-listings-analyst-global-data-management-colgate-palmolive-india-mumbai-2-to-5-years-200126505815
7189,Analyst - Data Platform Engg.,Nomura,Mumbai,hibernate architecture coding fixed income data processing jpa sybase wholesale,2-5 Yrs,On-site,3.7,https://www.naukri.com/job-listings-analyst-data-platform-engg-nomura-capital-india-private-limited-mumbai-2-to-5-years-150126500171
7190,"Data, MIS & Quality Analysts",Bridgeloyalty Customer Experience Management,Mumbai,qa data validation excel mis analytical trend analysis auditing quality analysis,1-5 Yrs,On-site,2.7,https://www.naukri.com/job-listings-data-mis-quality-analysts-bridgeloyalty-customer-experience-management-llp-mumbai-1-to-5-years-060426502085
7191,Data Processing Analyst,Neuiq Technologies,Mumbai (All Areas),quantum data processing process processing data,4-7 Yrs,On-site,5.0,https://www.naukri.com/job-listings-data-processing-analyst-neuiq-technologies-mumbai-all-areas-4-to-7-years-250526008637
7192,Master Data Management (MDM) Analyst,LRQA sustainability,Mumbai,analyst data management master data management analytical data governance database data quality information technology,7-9 Yrs,On-site,3.3,https://www.naukri.com/job-listings-master-data-management-mdm-analyst-lrqa-sustainability-mumbai-7-to-9-years-250423502048
7193,Data Operations Analyst,Zeronorth,Mumbai,data operations data quality operations data analysis writing onboarding maritime reporting,1-4 Yrs,On-site,3.6,https://www.naukri.com/job-listings-data-operations-analyst-zeronorth-mumbai-1-to-4-years-230925506037
7194,Master Data Management (MDM) Analyst,Puma Energy,Mumbai,vendor management data management analytical administration interpersonal skills problem solving master data management edm,6-8 Yrs,On-site,2.9,https://www.naukri.com/job-listings-master-data-management-mdm-analyst-puma-energy-mumbai-6-to-8-years-220526023702
7195,Business Advisory Senior Analyst,Accenture,Navi Mumbai,trade marketing data analysis power bi advertising account management data analysis and reporting salesforce marketing,3-8 Yrs,On-site,3.7,https://www.naukri.com/job-listings-business-advisory-senior-analyst-accenture-solutions-pvt-ltd-navi-mumbai-3-to-8-years-290526916001
7196,Senior Business Analyst - Healthcare,Hexaware Technologies,Mumbai,business process data analysis odbc customer management claims healthcare senior business analyst sdlc,3-7 Yrs,On-site,3.4,https://www.naukri.com/job-listings-senior-business-analyst-healthcare-hexaware-technologies-mumbai-3-to-7-years-290526502652
7197,Senior Business Analyst Wealth Management and Capital Markets,CGI,"Mumbai (All Areas), Hyderabad, Chennai",capital market wealth management brd requirement gathering business analysis requirements management senior,4-9 Yrs,On-site,4.0,https://www.naukri.com/job-listings-senior-business-analyst-wealth-management-and-capital-markets-cgi-hyderabad-chennai-mumbai-all-areas-4-to-9-years-030626034466
7198,Executive Business Analyst,Stark Industries,Mumbai,executive business analyst data analysis excel project management process improvement data collection data visualization business intelligence,0-3 Yrs,On-site,4.9,https://www.naukri.com/job-listings-executive-business-analyst-stark-industries-mumbai-0-to-3-years-081223501848
7199,Data Analytic | Fresher | Business Analytics,Creative Hands HR,"Navi Mumbai, Thane, Mumbai (All Areas)",excel business research data analytics business analysis data analyst market research data analytics,0-5 Yrs,On-site,3.6,https://www.naukri.com/job-listings-data-analytic-fresher-business-analytics-creative-hands-hr-thane-navi-mumbai-mumbai-all-areas-0-to-5-years-090626008859
7200,Business Management Senior Analyst,Deutsche Bank,Mumbai,front office data analysis operational risk project management corporate finance equity trading ms office resource management,5-10 Yrs,On-site,3.8,https://www.naukri.com/job-listings-business-management-senior-analyst-deutsche-bank-mumbai-5-to-10-years-110526503576
7201,Business Analyst Product Management,Tata Consultancy Services,"Mumbai (All Areas), Chennai, Bengaluru",product management business analysis product strategy product life cycle management life cycle management product life cycle management life cycle,5-10 Yrs,On-site,3.3,https://www.naukri.com/job-listings-business-analyst-product-management-tata-consultancy-services-chennai-bengaluru-mumbai-all-areas-5-to-10-years-130426010560
7202,Junior Business Analyst,Cloud Counselage,Mumbai,computer science junior business analyst manager quality assurance business analysis project documentation project management analytical project planning,0-3 Yrs,On-site,4.4,https://www.naukri.com/job-listings-junior-business-analyst-cloud-counselage-pvt-ltd-mumbai-0-to-3-years-301225507996
7203,Fund Servicing Analyst,JPMorgan Chase Bank,Mumbai,data analysis ticketing data management compliance issue resolution investment compliance scheduling market data,0-5 Yrs,On-site,3.8,https://www.naukri.com/job-listings-fund-servicing-analyst-jp-morgan-and-chase-mumbai-0-to-5-years-090626501234
7204,Business Advisory Analyst,Accenture,Navi Mumbai,compliance use cases marketing automation ai upskilling digital marketing onboarding marketing,3-5 Yrs,On-site,3.7,https://www.naukri.com/job-listings-business-advisory-analyst-accenture-solutions-pvt-ltd-navi-mumbai-3-to-5-years-080626916609
7206,Business Intelligence Analyst,Medpace Clinical Research India,Mumbai,computer science cro data analysis data modeling analytical pharma business intelligence operations,0-5 Yrs,On-site,3.2,https://www.naukri.com/job-listings-business-intelligence-analyst-medpace-inc-mumbai-0-to-5-years-290126506135
7207,ESG Analyst,Ohara IT Solutions,Mumbai,bi business intelligence reporting power bi bi tools dwbi tableau data analytics analytics,2-6 Yrs,On-site,3.6,https://www.naukri.com/job-listings-esg-analyst-ohara-it-solutions-mumbai-2-to-6-years-040626022468
7208,Senior Business Analyst,Net Connect,"Mumbai (All Areas), Chennai, Bengaluru",banking domain sql reconciliation intellimatch oracle business analyst uat jira,5-10 Yrs,On-site,3.1,https://www.naukri.com/job-listings-senior-business-analyst-net-connect-chennai-bengaluru-mumbai-all-areas-5-to-10-years-150526031580
7209,Senior Business Analyst,Shriram Wealth,Mumbai,data analysis pdf wealth management business analysis bfsi market research continuous improvement stakeholder management,12-15 Yrs,On-site,3.4,https://www.naukri.com/job-listings-senior-business-analyst-shriram-wealth-mumbai-12-to-15-years-090626500623
7210,Golden Source Sr. Business Analyst Capital Markets - Mumbai prefer,TGP Growth Partners Llp,"Mumbai (All Areas), Pune, Bengaluru",capital market data analytics agile framework data visualization advanced excel etl sql data,13-17 Yrs,On-site,3.6,https://www.naukri.com/job-listings-golden-source-sr-business-analyst-capital-markets-mumbai-prefer-tgp-growth-partners-llp-pune-bengaluru-mumbai-all-areas-13-to-17-years-280526028913
7211,"Analyst, Procurement, Marketing & Business Services",DBS Bank,Mumbai (All Areas),agentic ai compliance contract management vendor management coupa negotiation cost analysis sourcing,4-5 Yrs,On-site,3.7,https://www.naukri.com/job-listings-analyst-procurement-marketing-business-services-dbs-bank-mumbai-all-areas-4-to-5-years-050626014248
7212,Senior Business Analyst,Nomura,Mumbai,front office data analysis business analysis analytical market risk consulting risk management analytics,2-5 Yrs,On-site,3.7,https://www.naukri.com/job-listings-senior-business-analyst-nomura-capital-india-private-limited-mumbai-2-to-5-years-200126503430
7213,Business Analyst (E Pricing),Hdfc Bank,Mumbai,gst calculation e pricing business analytics sql qa process api solution design analytics,8-13 Yrs,On-site,3.8,https://www.naukri.com/job-listings-business-analyst-e-pricing-hdfc-bank-mumbai-8-to-13-years-300526011443
